userId,movieId,rating,timestamp
481,4226,4.0,1437002166
353,1265,3.0,1114172289
564,231,5.0,974715698
382,2918,2.0,1371787490
509,150,3.0,939342347
472,34,5.0,939071579
509,231,3.0,946276890
105,1732,4.0,1086272767
574,316,2.5,1232811359
165,1240,3.0,1111609894
243,1923,3.0,1094224223
78,377,4.5,1274050797
537,1198,5.0,879502404
577,588,4.0,1111475203
607,316,3.5,1113319766
15,4993,5.0,1033343815
243,1213,4.0,1094224114
88,47,4.0,1239763433
461,592,3.0,1090907922
292,364,4.0,1140049993
664,4306,4.0,1343746624
268,318,3.5,1314894046
312,1073,3.0,959935483
77,586,1.5,1183920099
358,39,5.0,957479350
461,260,4.5,1091958419
561,1682,4.5,1172696336
176,260,4.0,1340714702
461,858,5.0,1091049702
380,608,4.0,1069525211
220,3578,3.0,970523424
509,1198,5.0,940014445
242,593,4.0,956683457
480,1580,5.0,1272668522
402,7153,4.0,1443394372
17,1617,4.5,1127469527
574,4306,3.0,1232914843
598,588,4.0,1008571159
664,3114,3.5,1362421743
430,380,5.0,1172908481
480,32,3.0,1272668464
73,1206,4.5,1404370293
262,5349,1.5,1433943835
580,1291,3.5,1244826932
547,1089,4.5,1106434167
128,4993,5.0,1049689958
598,318,5.0,1008571588
518,2028,4.0,945360989
355,1240,4.0,1130104485
73,1214,5.0,1326419215
596,778,4.5,1138658715
48,367,3.5,1322169697
119,316,3.0,913051506
457,589,3.5,1471383535
423,1197,4.0,1353690481
388,231,5.0,946524061
128,4886,5.0,1049690140
312,2997,4.0,959931078
648,588,2.0,1138477792
199,356,4.5,1219674099
509,253,3.0,1093299786
654,1073,3.5,1145391888
353,858,3.5,1208220638
461,150,3.0,1090907363
243,4226,3.5,1094224605
460,1136,5.0,1072836764
150,736,4.0,1113907502
56,4973,5.0,1467002978
430,1732,4.5,1111579415
187,2628,2.5,1233515950
19,1214,4.0,855191584
294,34,3.0,1047071968
384,4993,4.0,1153325557
607,3114,4.0,1113319401
605,1196,3.0,980176990
311,50,3.0,898007989
299,1206,4.0,1344182416
311,1240,4.5,1062015969
423,58559,5.0,1353690391
407,296,5.0,962646090
652,597,3.5,1439583820
664,3793,4.0,1343835317
358,1196,5.0,957481722
358,2628,3.0,957478953
232,50,5.0,955089337
596,2628,4.0,1138658620
624,380,3.0,1019124334
312,231,4.0,959934288
461,2571,4.5,1091958534
195,480,4.0,975417396
509,1291,4.0,940014445
243,10,3.5,1094223893
596,1036,4.0,1138876991
346,1270,4.0,1044648718
544,1089,4.5,1435785946
73,1270,5.0,1285479373
564,2716,3.0,974708761
461,153,0.5,1091049746
239,1073,3.0,991858207
119,1221,4.0,913232567
461,2028,3.5,1090907814
472,5952,3.0,1047765721
461,1732,3.5,1090908497
624,597,3.0,1019127874
268,47,4.0,1314894139
380,1073,4.0,994729345
587,50,4.5,1111102828
481,2997,5.0,1437001141
195,377,3.0,975417396
355,1580,4.0,1130105719
130,2959,4.0,1138998566
472,296,5.0,940539077
544,4226,5.0,1442496141
461,1200,5.0,1090907871
387,1923,5.0,974674907
577,736,3.0,1111475256
598,589,4.0,1057555099
119,2858,5.0,952580851
30,3114,5.0,948069950
353,296,3.5,1137410781
607,1291,4.5,1113319472
664,1214,3.5,1343746965
423,296,4.5,1353690522
78,4226,5.0,1274050984
481,1193,5.0,1437001002
77,367,3.5,1163219373
472,1704,3.0,939691471
105,586,3.0,1086093615
150,2858,3.5,1113907596
105,2997,4.0,1085574365
17,50,5.0,1127469450
596,2997,3.5,1138661826
212,4306,4.0,1218403894
608,924,5.0,939361917
187,1193,5.0,1228072435
607,778,4.0,1118247439
95,5349,4.0,1025556297
88,364,4.0,1239763943
23,588,4.0,1166728178
481,32,4.0,1437001138
439,608,4.0,1041113283
346,260,5.0,1044648612
598,2396,4.0,1008570775
346,589,5.0,1044651576
130,1221,4.0,1139003651
407,2997,5.0,962646563
596,296,5.0,1138658558
518,47,5.0,945367593
577,1210,4.5,1111475201
242,1036,5.0,956684962
105,316,3.0,1085579676
199,47,4.5,1252353822
575,592,3.0,1012597667
388,2959,3.0,965182285
220,2858,5.0,970498143
95,1214,5.0,1019022863
232,924,1.0,955086203
460,296,4.0,1072836897
388,110,5.0,946509960
564,47,4.0,974844454
518,1265,3.0,945361143
615,5349,3.5,1425504765
292,1,4.0,1140049726
128,1197,3.0,1049682539
544,527,4.5,1435786179
294,110,3.0,1054068398
134,539,3.5,1361245759
564,1221,2.0,974710496
624,541,4.0,1019123960
48,3114,3.5,1318797469
380,5952,4.0,1042474998
468,50,3.0,1296195544
299,32,5.0,1344183785
130,260,4.5,1138997369
388,590,5.0,946509773
105,590,3.0,1088058164
402,58559,3.5,1443393723
77,3793,4.0,1163004371
431,4306,4.0,1140454774
402,8961,3.5,1443394396
654,1291,4.5,1145390078
294,2716,4.0,1047071073
77,589,4.0,1163013341
102,1214,4.0,956598869
608,2997,5.0,958824170
468,318,3.5,1296195508
654,7153,5.0,1145389464
353,2918,2.0,1162171550
607,2571,4.5,1113319536
353,2028,3.0,1140388876
598,2716,4.0,1008570565
596,457,4.0,1138662101
654,648,4.5,1145391809
292,2918,4.5,1140049813
77,2628,1.5,1163006017
268,597,2.5,1314894240
243,1210,5.0,1094223504
580,2918,4.0,1155616686
382,1704,3.0,1371829191
505,1198,4.0,1340406298
481,5952,4.0,1437001093
17,1213,5.0,1127469622
472,1210,3.0,939049849
212,5349,4.0,1218402971
285,2571,5.0,965090397
654,3114,5.0,1145389313
213,1270,3.0,1462637492
313,3578,4.5,1105353992
654,8961,5.0,1145390234
537,1265,5.0,879521068
665,1210,4.0,992836704
430,457,5.0,1172908134
585,2858,4.0,974607365
430,153,1.0,1172908800
157,541,3.5,1362937775
353,4306,3.5,1111488843
19,293,4.0,855194693
654,608,4.0,1145389444
463,588,4.0,1049913411
242,1210,5.0,956685040
664,5349,4.0,1343747256
262,924,3.0,1466554367
199,457,4.0,1219674110
624,153,2.5,1118166852
664,1136,4.5,1343746875
220,1721,3.0,971390192
111,253,3.5,1097430507
564,2762,5.0,974710822
452,1265,4.0,976421472
624,5349,4.0,1026288001
292,1270,4.0,1140049879
23,1270,4.5,1148729820
380,2858,5.0,1006212693
134,587,3.5,1361245754
220,231,2.0,970501776
358,527,5.0,957535243
577,587,3.0,1111475320
587,1073,3.5,1111348876
463,4226,5.0,1049913552
73,1682,4.5,1255509032
355,356,5.0,1130104000
105,1136,3.0,1085579179
574,1580,3.5,1232810305
580,2997,2.5,1155484868
15,1221,5.0,997938712
187,1073,4.0,1228072744
73,47,5.0,1255503386
574,8961,3.5,1232810156
580,1682,4.5,1155616465
19,1136,5.0,855191430
427,3114,4.0,948657147
547,2918,3.5,1251535667
355,541,4.5,1130105246
607,1732,3.5,1118247614
130,8961,4.0,1138997373
665,1265,2.0,992920614
73,1213,5.0,1306826464
353,165,3.5,1137410799
199,2959,5.0,1214654080
195,587,2.0,976289373
518,1200,4.0,945369564
73,1240,4.5,1255596621
358,597,4.0,957479451
624,4963,4.0,1019124380
665,586,3.0,992909509
239,153,3.0,991862983
427,4306,4.0,1009911179
30,736,4.0,945277919
387,1221,5.0,974791195
505,260,4.0,1340405126
358,500,4.0,957794812
294,1721,3.5,1106705225
561,3114,3.0,1172695416
574,1617,4.5,1232810179
313,4886,4.5,1168878351
212,1073,4.0,1218403056
77,3114,3.5,1163082621
480,1200,4.0,1272669265
134,253,4.0,1361245770
243,231,4.0,1094220958
19,296,5.0,855191226
17,593,4.5,1127469396
268,1214,5.0,1314894347
580,1721,3.5,1155485661
17,1265,4.5,1127469234
547,1210,2.5,1053173111
313,1097,4.0,1105354695
509,608,4.5,1093278448
648,500,4.0,1138477832
77,316,4.0,1163082508
111,1682,3.0,1098044660
299,296,3.0,1344181156
56,293,4.0,1467002990
665,1704,5.0,995233298
480,364,5.0,1272668489
544,608,5.0,1435786043
17,1221,5.0,1127469002
384,457,3.0,1153762128
561,1200,4.0,1172695189
23,4973,5.0,1148668997
294,592,3.0,1159991647
176,344,2.0,1340915739
48,3578,5.0,1305605670
262,344,2.5,1433900945
615,4306,4.0,1425504747
384,34,3.0,1153498169
220,110,4.0,970498296
285,590,4.0,965542224
105,587,3.5,1100533482
480,2762,4.5,1272666581
292,4306,4.5,1140051271
457,858,4.0,1471383286
534,593,4.0,973440111
561,7153,5.0,1172695107
353,457,3.0,1112268684
452,1221,5.0,1002939818
311,1721,4.0,898096051
388,150,4.5,1097625220
165,5349,4.0,1111481920
353,589,3.5,1137410787
624,733,3.0,1019124354
157,2571,4.5,1295749331
439,5349,3.0,1041112749
596,6539,4.5,1138659789
306,344,4.0,939720010
460,4886,3.5,1072836858
534,588,5.0,973376883
130,588,4.0,1138998871
213,2762,2.5,1462637529
102,592,4.0,957894505
176,648,2.5,1340916038
574,648,3.0,1232810389
561,377,3.0,1172696473
431,377,2.0,1140454871
534,165,4.0,973375956
306,1270,4.0,940341314
77,1721,2.0,1163252930
423,2959,4.5,1353690423
439,588,3.0,1041115006
468,1196,3.0,1296195546
285,1265,4.0,965091845
187,231,3.5,1228072708
665,1270,5.0,993179367
299,1213,5.0,1344185914
358,2396,5.0,957479268
311,1682,3.0,898007806
242,2028,5.0,956684214
468,4993,3.5,1296195622
624,367,3.0,1019127943
480,1136,4.0,1272667253
654,367,4.5,1145391866
529,2716,4.0,960053260
150,1704,4.0,1114307286
509,1210,4.0,940012857
213,1923,1.0,1462638048
134,1198,5.0,1361245317
439,318,3.0,1041113319
130,1193,3.0,1138999352
457,1732,3.0,1471384509
353,3793,3.5,1111488845
648,2028,3.0,1138477815
380,1089,4.0,949371584
407,5952,4.0,1047672835
134,1721,3.0,1361245711
480,1,5.0,1272669366
430,293,5.0,1111489235
19,1265,4.0,855192773
564,1036,4.0,974713031
157,8961,3.0,1291598639
564,153,3.0,974838189
615,356,4.0,1408778740
544,1732,5.0,1435786112
105,357,4.0,1085579921
15,1213,3.0,997938749
509,1213,5.0,939340253
505,587,3.0,1340413694
664,1732,4.5,1343746946
220,2628,3.0,995035271
481,58559,3.5,1437002233
17,5952,4.5,1127469753
461,47,5.0,1090907975
624,4993,4.0,1041438979
15,253,2.0,1093028328
111,2716,4.5,1097430655
574,2716,4.0,1232810355
19,39,3.0,855193076
607,2959,4.5,1113405992
105,364,3.5,1100533451
654,1270,4.5,1145389439
88,586,2.5,1239764309
130,2571,4.5,1138997421
544,1704,4.0,1435786627
607,150,4.0,1113319685
157,648,3.5,1291598930
176,4963,4.0,1340715408
358,2028,4.0,957481722
607,1270,4.0,1113319567
547,527,5.0,974809897
648,778,5.0,1138487522
134,110,3.0,1361245653
176,588,3.5,1341001015
407,2858,5.0,962646253
472,293,4.0,949996107
654,1214,5.0,1145390391
311,780,4.5,1062014238
580,1732,4.0,1155616693
380,2028,5.0,949368545
243,586,3.5,1094224034
380,587,2.0,949367653
468,1,4.0,1296195523
384,6539,4.5,1153155499
537,356,4.0,879502683
547,6539,3.0,1060913082
382,1,3.5,1371772711
242,1198,5.0,956685111
242,1617,5.0,956685283
544,1240,4.5,1435786159
23,593,4.5,1148671818
358,296,5.0,957534455
306,457,4.0,939715834
294,377,4.0,1048536550
598,1213,4.0,1008571608
664,318,4.5,1343731695
407,1923,3.0,962647955
195,527,4.0,977725070
518,593,5.0,945367407
128,593,5.0,1049683132
242,2762,5.0,956684837
607,500,2.5,1148585800
509,380,2.0,946276596
346,648,4.0,1159128857
213,8961,4.0,1462634056
312,2858,5.0,959931078
463,608,4.0,1049913631
468,588,2.5,1296190323
292,50,5.0,1140050553
17,260,3.5,1127474688
130,364,3.5,1138998339
262,377,2.5,1433900947
111,1196,4.5,1097432302
78,1721,4.0,1274050845
77,34,3.5,1163253023
306,1097,5.0,939814893
212,10,3.5,1218403807
78,296,4.5,1274050741
199,480,3.5,1214913846
130,10,3.5,1140723887
102,1704,2.0,957893804
575,539,3.0,1012593690
285,1206,4.0,965088445
468,293,3.5,1296195959
468,357,3.0,1296195824
598,2858,5.0,1008570363
232,1270,5.0,955089827
355,1732,4.0,1130106000
382,4306,4.0,1371772679
480,5349,3.5,1272670109
105,318,3.0,1086272698
461,2918,4.5,1091958783
130,318,3.5,1138985739
220,733,3.0,970525276
232,593,5.0,955092379
665,296,4.0,995233236
128,3578,5.0,1049685053
596,2571,4.5,1138660295
73,344,2.0,1255501759
605,480,3.0,980195889
382,2571,3.0,1371773070
15,1265,4.0,997938171
105,1721,3.0,1086101836
564,1197,4.0,974832595
472,858,5.0,939003985
430,2571,4.0,1111488994
608,367,3.0,958825015
105,736,2.5,1085581674
384,296,4.5,1153156842
460,356,1.5,1072839132
243,316,3.0,1094223839
353,1580,1.0,1112269622
77,590,3.0,1163013339
48,924,4.5,1425959805
268,356,5.0,1314894036
130,593,3.0,1138997735
564,357,3.0,974835183
30,50,5.0,945113887
292,592,3.5,1140051036
105,1196,3.0,1101130590
312,2396,3.0,959933171
564,1200,4.0,974711756
468,593,3.0,1296195504
481,6377,5.0,1437002179
457,1923,3.0,1471384774
475,356,4.5,1446908262
577,648,3.5,1111475220
380,924,5.0,950073539
220,608,5.0,970498170
608,1221,5.0,939361065
292,260,4.5,1140051047
580,1923,4.0,1155616931
598,1,4.5,1057554797
77,1097,3.0,1163253049
461,5952,4.5,1091959162
292,231,3.0,1161557985
529,357,4.0,959966328
654,2396,4.5,1145391954
430,4226,5.0,1111578970
577,457,4.5,1111475122
529,608,5.0,996352960
150,364,3.0,1114306733
19,527,4.0,855191478
311,260,4.0,898096076
607,4963,4.5,1113319563
596,110,4.0,1138660509
596,380,3.0,1138729340
472,3114,5.0,948655922
384,541,4.0,1153158107
664,4963,3.5,1343746570
460,1265,4.0,1072836794
423,1089,5.0,1353690653
472,364,4.0,939004597
243,4306,3.5,1094224405
607,10,3.5,1144790933
575,608,4.0,1018056990
534,32,4.0,973377778
48,858,4.0,1367729182
268,736,3.0,1314894188
213,1196,5.0,1462633901
405,1265,5.0,1097770339
461,3793,2.0,1090908184
463,480,4.0,1049913808
544,780,3.5,1442495645
596,318,5.0,1138659437
353,260,3.0,1137410813
664,2716,4.0,1343746660
664,50,4.5,1343746665
56,1036,5.0,1467003129
463,1097,4.0,1050439234
564,2858,5.0,974710822
285,32,5.0,965088482
605,2028,3.0,980174067
596,377,4.0,1138902779
514,924,5.0,853893811
134,1214,4.5,1361244541
577,1197,5.0,1111475427
105,648,3.0,1100533435
544,480,4.0,1442495639
598,539,2.0,1008571467
615,1265,3.5,1425505050
402,1721,3.0,1462947256
232,1197,4.0,955086726
537,1210,5.0,879502709
212,4963,4.0,1218404277
19,480,4.0,855192279
56,1210,2.0,1467005230
463,1214,5.0,1049912817
130,153,0.5,1138998386
480,1265,5.0,1272667434
306,1036,4.0,939815354
268,587,3.0,1314894324
195,1291,3.0,975417065
463,4993,5.0,1049913589
150,110,4.5,1113907087
457,32,3.0,1471384581
475,4993,5.0,1446908089
134,4306,4.0,1361244845
605,39,4.0,980176168
312,50,5.0,959937256
242,527,5.0,956683421
580,778,4.5,1155485120
407,2628,4.0,962648991
468,316,2.0,1296195862
355,4973,4.5,1130105240
312,1196,4.0,959931231
239,1097,4.0,991855128
654,318,5.0,1145390159
119,377,2.0,913049964
134,597,3.0,1361245727
294,318,3.0,1082752877
30,2762,5.0,945118236
607,2396,3.5,1144791106
17,2571,5.0,1127469486
580,364,3.5,1164328528
509,1240,3.0,1093299833
262,34,2.0,1434332133
353,110,3.5,1112268696
88,296,3.5,1239757625
382,2396,3.0,1371780994
77,4963,3.0,1183920097
15,4963,4.0,1044348382
514,733,3.0,853892867
607,1265,4.5,1113406374
294,2396,4.0,1047070730
243,344,3.0,1094222408
73,1291,5.0,1306826403
574,780,3.5,1232810115
461,380,2.5,1090907342
130,50,3.5,1138997386
587,4993,2.5,1113928291
119,593,4.0,913048297
19,316,3.0,855194824
580,4993,4.5,1155616593
119,589,4.0,913048983
480,296,4.0,1272668440
77,736,2.0,1163253163
212,2716,2.5,1218403888
405,586,4.0,1097696655
19,357,5.0,855193770
306,260,5.0,939901120
461,589,5.0,1091054289
212,6539,5.0,1218402891
78,32,5.0,1274050782
311,165,3.0,898008162
481,1682,4.0,1437005893
654,1923,4.5,1145391987
134,592,4.0,1361245665
461,1923,3.0,1091048472
23,4963,5.0,1148673020
243,4963,3.5,1094224938
580,293,3.0,1165900495
577,6377,5.0,1111476533
529,586,3.0,960265168
353,586,2.5,1157499041
468,4963,2.5,1296196040
242,648,4.0,956684523
664,2628,3.0,1393891290
605,1617,3.0,980196094
23,608,4.5,1148669574
212,2997,4.0,1218403906
452,2918,5.0,976421494
105,1206,4.0,1100532174
134,4973,5.0,1361245145
353,6377,3.0,1115641196
355,597,2.5,1130105660
268,5952,4.5,1314894301
615,733,3.5,1425505045
514,586,3.0,853895900
585,1197,4.0,975362925
150,539,1.5,1130906332
388,780,1.0,946510110
213,500,2.0,1462638070
212,1721,2.5,1218403801
213,377,4.0,1462637809
268,2959,4.5,1314894192
19,253,3.0,855191430
468,500,2.5,1296195860
77,924,3.5,1183920326
312,356,2.0,959934721
105,1221,4.0,1085579162
380,1240,5.0,949368088
574,592,3.0,1232811311
402,1580,3.5,1469261722
220,588,3.0,970515737
353,150,2.0,1112268690
213,1704,4.0,1462637533
596,1221,5.0,1138659369
505,364,2.5,1340406485
220,2571,5.0,970523042
165,592,4.0,1111480537
130,597,3.0,1138999271
199,316,4.0,1214914498
165,296,3.5,1111480525
346,5349,5.0,1044650857
547,1721,4.5,1053087784
384,1270,4.0,1153325387
577,47,4.0,1111475257
56,4306,4.0,1467005239
431,4973,5.0,1165546944
452,1193,5.0,976418958
119,1198,4.0,913052591
561,1,3.0,1172695347
111,1291,5.0,1097430510
654,316,4.0,1145391826
547,1617,4.5,1053088024
564,1617,5.0,974711001
102,260,5.0,956598697
134,39,3.5,1361245791
514,356,4.0,853896102
505,2762,3.0,1340408731
128,5349,3.0,1049685053
313,457,4.5,1105354540
105,608,4.0,1086094625
544,1200,5.0,1435786122
529,1206,3.0,960052651
187,1089,4.0,1228072453
285,733,3.0,965091440
19,364,3.0,855195078
388,32,4.0,946527074
577,165,4.5,1111475226
48,7153,4.0,1319748414
405,7153,5.0,1097769043
430,364,5.0,1172908572
150,1097,3.0,1114306755
195,165,1.0,975418855
514,1213,5.0,853896074
468,736,2.0,1296195864
577,1682,5.0,1111550522
509,32,4.0,939341117
239,367,4.0,991860580
460,1704,4.0,1072837079
78,1580,2.5,1344469730
268,1704,4.0,1314894409
165,539,2.0,1111981315
388,1265,4.0,946523140
537,50,5.0,879502683
665,4993,5.0,1046967408
78,4973,5.0,1327063019
212,58559,4.5,1218399880
472,1214,5.0,939049961
199,2028,4.0,1309733329
77,8961,4.0,1163125836
346,8961,4.0,1159128818
358,377,3.0,957479382
285,1923,1.0,965091889
134,1036,3.5,1361245315
220,2959,4.0,975871618
157,1196,3.5,1291598784
463,5952,4.0,1050437796
564,50,5.0,974710590
463,2028,4.0,1049912948
457,7153,0.5,1471383508
544,589,4.5,1435786213
30,1213,5.0,945114231
95,357,4.0,1025556197
544,1136,5.0,1435786089
73,1036,4.5,1255508391
78,1240,4.0,1274050852
17,4973,4.5,1127470007
355,4963,3.5,1130104516
480,586,5.0,1272669437
358,778,4.0,957535880
105,3793,3.0,1086094736
547,253,0.5,1053768893
596,1732,5.0,1138659217
30,1580,4.0,945880463
544,260,4.0,1435785892
48,1580,3.5,1322167292
294,1198,4.5,1055278751
574,1036,4.5,1232810365
509,1214,3.5,1093299870
306,1197,4.0,939760436
355,1291,5.0,1130103891
128,4973,5.0,1049684082
518,480,5.0,945369663
452,1200,3.5,1133735526
607,1221,4.0,1148666646
111,595,3.0,1097432294
195,2396,5.0,976288228
457,2858,3.5,1471383391
481,1732,5.0,1437003466
405,1198,4.5,1097696605
311,589,4.5,1062014467
73,1136,3.0,1255508109
358,1617,4.0,957481564
48,595,3.5,1322169669
73,592,4.0,1255504505
195,924,5.0,977750661
452,1198,4.0,976424659
380,1704,4.0,949374184
102,2858,5.0,956590890
598,6539,5.0,1057555166
294,364,4.5,1055278918
529,1200,2.0,959966533
346,47,2.5,1159128814
587,4306,4.0,1112892341
665,380,3.0,993346471
461,736,1.0,1091049731
346,1580,3.5,1159125413
468,2997,2.5,1296191962
119,590,5.0,913047973
624,357,3.0,1019127559
607,1136,5.0,1113406235
157,6539,3.0,1365939907
537,1193,5.0,879502901
382,500,3.0,1371829161
574,357,2.5,1232810572
587,1617,4.5,1284472754
402,1265,4.5,1443395130
128,2028,3.0,1049682497
23,541,3.0,1148668958
452,500,4.0,976422542
73,1198,5.0,1255508049
624,2997,4.0,1039515852
311,1210,3.5,1062015086
452,1206,3.0,996875507
475,153,1.0,1447329525
128,2628,4.0,1049684749
547,924,5.0,974810010
380,1580,3.0,949367627
199,1196,5.0,1214669103
130,4886,3.0,1138997700
534,1732,2.0,973377415
313,5349,4.5,1105353986
587,1193,4.5,1111336459
56,2959,4.0,1467002942
460,1617,3.5,1072836561
346,924,1.0,1044650857
150,380,4.0,1114306685
212,3793,4.0,1218403063
30,4886,4.0,1004923866
380,593,5.0,949371458
615,1213,4.0,1408778633
346,1214,3.5,1159734271
547,1206,3.0,978360653
157,1036,3.0,1292893393
537,296,4.0,879503194
468,58559,3.0,1296196470
213,1291,3.0,1462634006
313,32,3.0,1101033175
468,597,2.5,1296195620
17,4993,4.5,1127469643
77,1732,3.5,1163079388
544,1206,5.0,1435785994
505,296,3.0,1340405199
130,293,4.0,1138997798
598,2918,5.0,1008571107
529,587,2.0,960264081
306,2628,3.0,956082889
212,364,4.5,1218402239
212,4993,5.0,1218399565
130,380,3.5,1149644358
598,1682,4.0,1058140764
19,1036,4.0,855191324
353,2716,3.0,1113473936
561,4306,3.5,1172696334
452,539,4.0,976422297
262,588,2.0,1433900952
306,587,4.0,939718886
480,2959,3.5,1272667353
607,165,3.5,1113319752
431,1097,5.0,1165548753
105,1270,3.0,1085581535
355,2628,4.0,1130105731
242,541,5.0,956688507
624,1036,5.0,1019124211
457,2997,4.0,1471383437
30,1206,2.0,945114673
480,367,3.5,1272668505
78,2571,5.0,1274050787
150,457,4.0,1113907785
292,3578,4.0,1140051249
15,165,3.0,1093028183
313,597,3.0,1101033915
119,364,3.0,913049072
134,2571,4.0,1361245337
654,377,4.0,1145391807
457,377,1.5,1471387536
130,595,3.5,1138999226
312,1089,5.0,959937256
105,1923,4.0,1100533705
596,8961,4.0,1138658774
575,4306,5.0,1012598043
430,1617,3.5,1111579007
56,1704,5.0,1467002948
23,457,3.5,1148673418
472,1221,5.0,939003985
457,3578,2.5,1471383476
95,733,4.0,1025556197
457,2571,3.0,1471383481
577,2858,5.0,1111475276
119,1197,4.0,913681326
23,1732,4.0,1148669789
88,539,3.5,1239767724
534,1682,3.0,973378518
577,1270,5.0,1111475271
105,4226,4.0,1085581263
15,1923,4.5,1054449908
358,1270,4.0,957480090
15,780,2.5,1093028151
534,587,3.0,973374472
102,1036,4.0,959976817
439,1265,4.0,1041114852
430,1036,4.0,1111488980
480,778,4.0,1339284996
78,2959,5.0,1274050848
19,1,3.0,855190091
382,2997,1.0,1371829200
313,586,3.0,1105354830
537,1197,5.0,879502445
664,231,4.0,1393891721
388,7153,4.0,1072583077
313,6539,4.5,1101034468
509,4993,4.5,1093279234
355,1193,4.5,1130105742
463,736,4.0,1050499784
119,1206,5.0,915411480
587,2571,3.5,1111102325
355,924,5.0,1130105168
73,1210,5.0,1255508757
472,1136,5.0,939003572
119,2571,4.0,945993764
23,1682,5.0,1148670981
353,588,3.0,1112268776
73,4226,4.5,1255508007
534,153,3.0,973376296
457,1210,0.5,1471383568
195,597,3.0,976289451
78,588,3.5,1274050785
431,2959,4.5,1165547245
130,736,3.0,1138999279
382,364,3.0,1371772704
460,1196,5.0,1072836946
664,5952,4.0,1343731791
463,1210,5.0,1049913035
243,380,3.0,1094223807
457,1617,3.5,1471384562
561,153,3.0,1172734836
212,2959,5.0,1218399374
77,541,2.0,1163013198
547,1193,4.0,974809940
607,293,4.5,1113405924
577,597,3.0,1111475282
463,4886,4.0,1049913411
119,924,4.0,913058394
514,592,4.0,853894258
157,780,3.0,1291598762
212,318,4.5,1218399810
294,2571,4.5,1055278632
73,2918,4.5,1296952036
311,318,4.5,1062014353
564,597,4.0,974837167
430,2858,5.0,1111579059
243,1682,4.0,1094224396
481,527,3.5,1437001006
608,541,4.0,939361579
405,648,2.0,1097769495
430,1196,4.5,1111489117
306,595,4.0,948919659
608,293,3.0,939362529
587,1198,4.5,1111348820
130,150,4.0,1138999203
388,2716,5.0,966437990
195,1270,3.0,976288228
430,4973,5.0,1111579003
461,527,4.0,1091958434
475,1198,5.0,1447935227
128,527,5.0,1049683003
88,357,5.0,1239764169
529,1073,4.0,959966485
580,1197,4.0,1155616622
580,58559,5.0,1217949542
457,380,2.5,1471387442
77,10,3.0,1183844529
78,648,5.0,1274050801
402,3793,3.0,1443394377
380,1196,4.0,949368575
575,1197,5.0,1012593446
105,1291,3.0,1085579145
388,296,5.0,946522591
78,778,4.5,1274051080
353,1198,3.5,1111490656
480,590,4.0,1272668446
430,47,5.0,1111489134
346,1200,4.0,1044650752
213,597,3.0,1462637992
380,592,4.5,1053103704
518,1221,3.0,945369539
407,253,3.0,962647553
624,593,5.0,1019132717
564,34,3.0,974711349
102,778,4.0,956600246
262,1732,3.0,1433899619
130,592,3.5,1138998867
624,10,4.0,1019124400
580,1036,3.0,1165899710
17,296,5.0,1127469297
165,593,3.0,1111480609
547,586,3.0,1076809577
380,3793,4.0,965065617
407,4306,4.0,1079737278
518,1682,4.0,945445542
654,3793,4.0,1145389316
534,377,4.0,973375956
654,1193,3.5,1145389441
480,1923,5.0,1272668605
232,1193,5.0,955092436
509,858,5.0,939325726
439,4963,4.0,1041115499
130,1196,5.0,1138985701
480,377,5.0,1272671503
232,1721,4.0,955093684
431,1196,5.0,1165546316
461,4226,4.5,1091048482
624,1213,5.0,1019132316
574,293,5.0,1232810780
134,457,4.5,1361245658
461,34,3.5,1091958458
313,7153,5.0,1124137048
77,1197,4.5,1163125789
15,480,3.0,997939193
102,527,4.0,956590890
30,1214,4.0,945295323
30,1200,3.0,948166414
608,2858,4.0,958825542
176,541,3.0,1364721985
596,1097,3.5,1140785802
242,1214,5.0,956688735
105,1617,5.0,1100532149
306,296,4.0,939716937
431,6377,4.0,1165546381
353,1073,2.0,1112269586
353,344,3.0,1112268790
405,377,2.0,1097769345
430,1265,5.0,1172908516
430,4963,4.0,1172908359
598,4306,4.0,1008572660
607,4306,4.5,1113319392
431,150,4.0,1165548458
547,4306,3.0,1072634099
355,480,3.5,1130104814
505,2918,2.5,1340409807
134,2762,4.5,1361245343
468,858,4.0,1296194661
518,356,5.0,945361653
518,1721,1.0,945361841
130,2858,2.0,1138999259
387,357,3.0,974674711
587,2028,4.5,1116098991
262,2918,4.0,1433899630
195,608,4.0,977723884
306,590,3.0,939716694
648,344,3.0,1140221841
73,5349,4.0,1348568293
292,590,3.0,1140051041
15,2716,4.0,997938219
577,1196,5.0,1111475239
561,2396,3.5,1172695696
358,1265,5.0,957479179
460,2959,3.5,1072836548
285,1198,4.0,965542151
481,7153,4.0,1437002165
534,364,5.0,973376883
624,648,3.0,1019125129
294,165,3.0,1159991791
292,318,5.0,1140051038
529,588,3.0,1357247314
88,39,3.0,1239764316
380,1136,4.0,1100625853
73,253,3.5,1255506785
509,8961,4.5,1124553358
187,356,4.5,1228072373
212,150,4.0,1218403258
346,4306,4.0,1044651937
213,165,3.5,1462634465
313,2959,2.5,1105355020
388,377,4.0,946520673
463,318,5.0,1049913589
134,1136,5.0,1361244634
461,1198,5.0,1090907839
608,296,5.0,939361579
652,3793,4.0,1439489542
608,356,3.0,939461225
130,2918,4.5,1138998120
232,253,5.0,955094114
